,1000 HK Equity ISIN,1025 HK Equity ISIN,1033 HK Equity ISIN,1053 HK Equity ISIN,1055 HK Equity ISIN,1057 HK Equity ISIN,1065 HK Equity ISIN,1066 HK Equity ISIN,107 HK Equity ISIN,1071 HK Equity ISIN,1072 HK Equity ISIN,1075 HK Equity ISIN,1088 HK Equity ISIN,1099 HK Equity ISIN,1103 HK Equity ISIN,1108 HK Equity ISIN,1122 HK Equity ISIN,1133 HK Equity ISIN,1138 HK Equity ISIN,1157 HK Equity ISIN,1171 HK Equity ISIN,1186 HK Equity ISIN,1202 HK Equity ISIN,1211 HK Equity ISIN,1226560D HK Equity ISIN,1265 HK Equity ISIN,1288 HK Equity ISIN,1289 HK Equity ISIN,1292 HK Equity ISIN,1296 HK Equity ISIN,1330 HK Equity ISIN,1336 HK Equity ISIN,1339 HK Equity ISIN,1349 HK Equity ISIN,1353 HK Equity ISIN,1359 HK Equity ISIN,1375 HK Equity ISIN,1385 HK Equity ISIN,1398 HK Equity ISIN,1456 HK Equity ISIN,1459 HK Equity ISIN,1461 HK Equity ISIN,1476 HK Equity ISIN,1508 HK Equity ISIN,1513 HK Equity ISIN,1527 HK Equity ISIN,1528 HK Equity ISIN,1533 HK Equity ISIN,1543 HK Equity ISIN,1558 HK Equity ISIN,1577 HK Equity ISIN,1578 HK Equity ISIN,1588 HK Equity ISIN,1599 HK Equity ISIN,1606 HK Equity ISIN,161 HK Equity ISIN,1618 HK Equity ISIN,1658 HK Equity ISIN,1666 HK Equity ISIN,168 HK Equity ISIN,1708 HK Equity ISIN,1766 HK Equity ISIN,177 HK Equity ISIN,1776 HK Equity ISIN,1786 HK Equity ISIN,1798 HK Equity ISIN,1799 HK Equity ISIN,1800 HK Equity ISIN,1812 HK Equity ISIN,1816 HK Equity ISIN,1818 HK Equity ISIN,1819 HK Equity ISIN,1829 HK Equity ISIN,1858 HK Equity ISIN,187 HK Equity ISIN,1893 HK Equity ISIN,1898 HK Equity ISIN,1919 HK Equity ISIN,1958 HK Equity ISIN,1963 HK Equity ISIN,1988 HK Equity ISIN,2006 HK Equity ISIN,2009 HK Equity ISIN,2016 HK Equity ISIN,2039 HK Equity ISIN,2066 HK Equity ISIN,2068 HK Equity ISIN,2120 HK Equity ISIN,2196 HK Equity ISIN,2202 HK Equity ISIN,2208 HK Equity ISIN,2218 HK Equity ISIN,2238 HK Equity ISIN,2284974Q HK Equity ISIN,2289 HK Equity ISIN,2308 HK Equity ISIN,2318 HK Equity ISIN,2328 HK Equity ISIN,2333 HK Equity ISIN,2337 HK Equity ISIN,2338 HK Equity ISIN,2345 HK Equity ISIN,2355 HK Equity ISIN,2357 HK Equity ISIN,2386 HK Equity ISIN,2488 HK Equity ISIN,2600 HK Equity ISIN,2601 HK Equity ISIN,2607 HK Equity ISIN,2626 HK Equity ISIN,2628 HK Equity ISIN,2698 HK Equity ISIN,2722 HK Equity ISIN,2727 HK Equity ISIN,2777 HK Equity ISIN,2799 HK Equity ISIN,2866 HK Equity ISIN,2868 HK Equity ISIN,2880 HK Equity ISIN,2883 HK Equity ISIN,2899 HK Equity ISIN,300 HK Equity ISIN,317 HK Equity ISIN,323 HK Equity ISIN,3323 HK Equity ISIN,3328 HK Equity ISIN,3330 HK Equity ISIN,3332 HK Equity ISIN,3355 HK Equity ISIN,3369 HK Equity ISIN,3378 HK Equity ISIN,338 HK Equity ISIN,3396 HK Equity ISIN,3399 HK Equity ISIN,347 HK Equity ISIN,350 HK Equity ISIN,357 HK Equity ISIN,358 HK Equity ISIN,3606 HK Equity ISIN,3618 HK Equity ISIN,3636 HK Equity ISIN,3658744Q HK Equity ISIN,3678 HK Equity ISIN,3698 HK Equity ISIN,38 HK Equity ISIN,3833 HK Equity ISIN,386 HK Equity ISIN,3866 HK Equity ISIN,3898 HK Equity ISIN,390 HK Equity ISIN,3903 HK Equity ISIN,3908 HK Equity ISIN,3928 HK Equity ISIN,3948 HK Equity ISIN,3958 HK Equity ISIN,3968 HK Equity ISIN,3969 HK Equity ISIN,3983 HK Equity ISIN,3988 HK Equity ISIN,3993 HK Equity ISIN,3996 HK Equity ISIN,416 HK Equity ISIN,42 HK Equity ISIN,438 HK Equity ISIN,489 HK Equity ISIN,525 HK Equity ISIN,548 HK Equity ISIN,549 HK Equity ISIN,552 HK Equity ISIN,553 HK Equity ISIN,564 HK Equity ISIN,568 HK Equity ISIN,576 HK Equity ISIN,579 HK Equity ISIN,588 HK Equity ISIN,598 HK Equity ISIN,6030 HK Equity ISIN,6116 HK Equity ISIN,6138 HK Equity ISIN,6178 HK Equity ISIN,6188 HK Equity ISIN,6196 HK Equity ISIN,6198 HK Equity ISIN,6199 HK Equity ISIN,670 HK Equity ISIN,6818 HK Equity ISIN,6826 HK Equity ISIN,6837 HK Equity ISIN,6839 HK Equity ISIN,6865 HK Equity ISIN,6866 HK Equity ISIN,6869 HK Equity ISIN,6881 HK Equity ISIN,6886 HK Equity ISIN,694 HK Equity ISIN,696 HK Equity ISIN,719 HK Equity ISIN,728 HK Equity ISIN,739 HK Equity ISIN,74 HK Equity ISIN,747 HK Equity ISIN,753 HK Equity ISIN,763 HK Equity ISIN,8045 HK Equity ISIN,8049 HK Equity ISIN,8058 HK Equity ISIN,8095 HK Equity ISIN,8106 HK Equity ISIN,811 HK Equity ISIN,8115 HK Equity ISIN,814 HK Equity ISIN,816 HK Equity ISIN,8188 HK Equity ISIN,8189 HK Equity ISIN,8197 HK Equity ISIN,8205 HK Equity ISIN,8211 HK Equity ISIN,8227 HK Equity ISIN,8235 HK Equity ISIN,8236 HK Equity ISIN,8243 HK Equity ISIN,8247 HK Equity ISIN,8249 HK Equity ISIN,8253 HK Equity ISIN,8258 HK Equity ISIN,8273 HK Equity ISIN,8286 HK Equity ISIN,8301 HK Equity ISIN,8329 HK Equity ISIN,8348 HK Equity ISIN,839 HK Equity ISIN,840 HK Equity ISIN,857 HK Equity ISIN,874 HK Equity ISIN,895 HK Equity ISIN,902 HK Equity ISIN,914 HK Equity ISIN,916 HK Equity ISIN,921 HK Equity ISIN,939 HK Equity ISIN,954 HK Equity ISIN,956 HK Equity ISIN,958 HK Equity ISIN,980 HK Equity ISIN,991 HK Equity ISIN,995 HK Equity ISIN,998 HK Equity ISIN,Date,SZRCCQ HK Equity ISIN
95,,,0.11067153766634506,0.07964129120655107,0.0240134210887172,,0.03061777381603453,,0.052546139817238956,0.11151190113987511,0.040246367671286504,,,,,0.046280911471096246,0.0558454710158317,0.05602989996662399,0.06527759485395467,,0.03048085149381637,,0.07432585813818073,,,,,,,,,,,,,,,0.08403586713751478,,,,,,,,,,,,,,,,,,0.07446014577559111,,,0.04253738423298297,,,,0.07838445246248898,,,,,,,,,,,,0.09613264219768516,,,,,,,,,,,,,,,,,,,0.042269097482943885,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06265754534163816,0.06427552394300114,0.04789302867848253,,,,,,,,0.1344676138643094,,,0.06337396736494227,0.05929662213851353,,0.06331830882610848,,,,0.11944011184858384,,,0.04935518225754516,,0.10505373778552637,,,,,,,,,,,,,,,,0.011712117651165605,,,0.03939424978507807,0.09994395848140636,,,0.07199731666113897,,,0.10473871449327472,,0.16809399062177355,,,,,,,,,,0.09601677410230053,,,,,,,,,,0.1316271684850281,0.15849706234177421,0.08213912015693911,,,0.08423085796705174,0.06736946147325841,,,0.08433811047521358,0.0970070507049457,,0.06931251051399338,,,,,,,,,,,,,,,,,,,,,,,,,,0.09992404889742848,0.09007152718790563,,0.07012486025525433,0.07562778396249033,,0.06190786776883192,,,,,,0.030110748357330294,0.08154593877550106,,01/6,0.056408711260012
96,,,0.07367142150244625,0.0650737226683535,0.124852968063821,,0.06805892621818939,,0.07184678930419279,0.046144637409306286,0.021877046254625505,,,,,0.01007956600647213,0.08040966475986937,0.03258255467503987,0.05411709067906512,,0.07156829001496873,,0.02373159504919429,,,,,,,,,,,,,,,0.05953982302926878,,,,,,,,,,,,,,,,,,0.00464612532603532,,,0.0818791746093836,,,,0.13538761900744,,,,,,,,,,,,0.030053849390349174,,,,,,,,,,,,,,,,,,,0.04545418557060885,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019769893002958807,0.03858374528852179,0.047692418005481185,,,,,,,,0.09600712803974253,,,0.050779295626004424,0.028356171461829723,,0.03219294687372177,,,,0.09929012195738579,,,0.03848195255112462,,0.15463518373397375,,,,,,,,,,,,,,,,0.020024450510891315,,,0.08870564512242178,0.053670705986481035,,,0.13022880032300282,,,0.07208184991830298,,0.06478167650994485,,,,,,,,,,0.12282520586807148,,,,,,,,,,0.11088053163969214,0.086621257296643,0.04177631773408766,,,0.12270215295782837,0.07295269701957406,,,0.04309940386592248,0.03982853835473249,,0.1393379762805343,,,,,,,,,,,,,,,,,,,,,,,,,,0.1133039705242384,0.03413489414037346,,0.08004030408914832,0.08783576637704273,,0.09211092388747914,,,,,,0.08457832424382747,0.08499663482686784,,01/7,0.09741717222050858
97,,,0.012265494810188782,-0.007512304981523459,0.06661627577046433,,0.10416281040639015,,0.06629012506174584,0.07790646982468584,,,,,,0.02349973624944152,0.09883779432485405,0.018432594911490165,0.08471429240103356,,-0.02104251049800701,,0.1072761770213538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04024997412866382,,,0.09121655946365789,0.21409865673824116,,,0.14608813406308244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025260607516933497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0729828390177002,0.036893959494778125,,,,,,,,0.02344221334246649,,,0.019453123667732754,0.10750311725847293,,0.07072948880054536,,,,0.05092692461210654,,,0.02723881125984338,,0.13233029726010856,,,,,,,,,,,,,,,,0.06547482625261859,,,0.12278757595334554,0.17484620122681122,,,0.0030721300999972815,,,0.12267276487623457,,-0.030907626514396255,,,,,,,,,,0.10500768665988572,,,,,,,,,,0.1067252324696558,0.19008616635551898,-0.005449811213893699,,,0.28302421405815353,0.0666547171803887,,,0.217452903168302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023166828582355463,0.03333053994178116,,0.0073742698929213585,0.07312766192830181,,0.12582009406482114,,,,,,0.05183516771338786,0.015759540493464747,,01/8,0.03858310886092288
98,,,0.43095979948671564,0.21042034634690618,0.3152049913348883,,,,0.28815587871714843,0.5188735989043127,,,,,,0.27859684323469536,0.2960147185833166,0.18504531888351997,0.3885324937804684,,0.2420340387530066,,0.23771202761303886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29421953834944575,,,0.9286834524359366,0.6800820498656724,,,0.5497623942930914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31486365974763453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18997564822311525,0.2703579536868804,,,,,,,,,,,0.31958614439617505,0.30894110352926074,,0.26020043085190775,,,,0.38226191815486515,,,0.18256997517466478,,0.43893168714286707,,,,,,,,,,,,,,,,0.12583835609873997,,,0.528976528034569,0.701759726444894,,,0.2697503340600089,,,0.18865044719247262,,0.2799835389440401,,,,,,,,,,0.2653122271529509,,,,,,,,,,0.2356451481978431,0.19401793515164367,0.5177470132515483,,,0.44163601125100493,0.7263471319819854,,,0.3248054957650156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7366976111427503,0.31378198552608677,,0.5208784452231169,0.47724525872069323,,0.5443916839820349,,,,,,0.34590333320338046,0.48179946787721895,,01/9,0.5069609738016071
99,,,0.17860536937481278,0.21838857915647447,,,0.1853956178376318,,0.17721621286087177,0.4523792556745977,,,,,,0.26291069685728913,0.29950535854933724,0.18793156822308632,0.37549959088484036,,0.13578669875073657,,0.17023169626648066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17496258780073318,,,,0.5323877000283705,,,0.529149097429446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23068057023447477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043277260555474734,0.2442147502119725,,,,,,,,0.2408534949397994,,,0.2305663312461979,,,0.23530105638215273,,,,0.2760310213652999,,,0.1517238871087165,,0.48306345751858487,,,,,,,,,,,,,,,,0.1852409105735264,,,0.43241356472566705,0.5369481842113373,,,0.1966966710628715,,,0.27987320658113085,,0.21044425826083274,,,,,,,,,,0.527515012621007,,,,,,,,,,0.4736321838501741,0.3402388568301666,0.28015945547785664,,,0.34276471760402477,0.284317132148413,,,,0.24424181995509003,,0.42418831042053473,,,,,,,,,,,,,,,,,,,,,,,,,,0.48196821458088807,0.19788618395655888,,0.030134008894411406,0.19438599947264903,,,,,,,,-0.15810260659352035,0.33162089589972976,,01/10,0.16404668171431927
100,,,0.2873640577966997,0.314748864399168,0.19604325715116416,,0.18683709656289166,,0.2764562233210383,0.375892951936758,0.23867812022898982,,,,,0.225101723126448,0.1507203573310681,0.24140868383549793,0.39257159540716297,,0.26097276646706724,,,,,,,,,,,,,,,,,0.17687178622134733,,,,,,,,,,,,,,,,,,0.28309771429064984,,,0.262939354733164,0.2201442285113228,,,0.6283738738672576,,,,,,,,,,,,0.25259116848081065,,,,,,,,,,,,,,,,,,,0.24392137417808982,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23882256921343498,0.17778363717674872,0.2779200106479461,,,,,,,,0.20519006508054458,,,0.3170258118207465,0.14270240225302444,,0.22696545919148442,,,,0.2856677134988076,,,0.24009715158844078,,-0.020255362469933164,,,,,,,,,,,,,,,,0.1719156566191544,,,0.3845674822724957,0.3410985672936373,,,0.1854533099501078,,,0.19375141451306524,,0.20912540222827325,,,,,,,,,,0.23684582359764417,,,,,,,,,,0.5310456350271482,0.2148867956714583,0.17111608012934462,,,0.3212174067135888,0.24379023486299878,,,0.11175540252715288,0.1300702094602231,,0.1855946886356318,,,,,,,,,,,,,,,,,,,,,,,,,,-0.11851680144306799,0.23107728453062842,,0.23539331010227485,0.33783720072273626,,,,,,,,0.1266931613709059,0.305924817928412,,01/11,0.20996718318952254
101,,,0.13479940571090276,0.04536378517599165,0.10232388445680919,,0.29465416665052807,,0.14503921959423582,-0.07276918887617258,,,,,,,-0.06041387390124488,0.029847698269038925,0.10321471883972239,,0.11375316842066463,,0.04897758032517666,,,,,,,,,,,,,,,0.10491046632394746,,,,,,,,,,,,,,,,,,0.18212991209757115,,,0.3031196736806945,0.20051838972690486,,,0.19653390682442626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007526686908289573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07504796385960488,0.11559197590512445,,,,,,,,0.11640539496662837,,,0.18985942892138136,0.09369897540892547,,0.0522782161146306,,,,0.12036145196579548,,,0.07144037446376526,,0.07374791005614857,,,,,,,,,,,,,,,,,,,0.21874417396247212,0.36786592573727367,,,0.11981110383235502,,,0.43640504836435634,,0.15409057650521235,,,,,,,,,,0.2639979889278371,,,,,,,,,,0.10566826836055614,0.3256638022167994,0.051751315655914114,,,0.516559869945427,,,,0.17197342833912777,,,0.1807250644247428,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22272348261664282,,,-0.0896532160649343,0.3829004333877142,,,,,,,,0.038620940535291734,0.4054188004111808,,01/12,0.19255919117950637
102,,,0.11690222905093635,0.10323583345050202,0.08237494737035164,,0.18400572659134237,,0.1673072074334569,0.20072147590236436,0.1083334202444875,0.068978212269494,,,,0.1391639189413125,0.1035477002398033,0.17699532050698435,0.266256610653819,,0.2897563342691372,,,,,,,,,,,,,,,,,0.07358225607930895,,,,,,,,,,,,,,,,,,0.16266933814231926,,,-0.03581305011851935,0.09199460729456664,,,0.13156008288619658,,,,,,,,,,,,0.07360835174108367,,,,,,,,,,,,,,,,,,,0.07839178194316841,,,,,,,,,,,,,0.1355735637994276,,,,,,,,,,,,,,,,,0.16319088201183438,,,,,,,,0.060073162640036294,,,0.08948061629203292,,,0.20279237751145338,,,,0.03523911840750122,,,0.1981004094453479,,0.26786318008773785,,,,,,,,,,,,,,,,,,,0.17512978084407693,0.19256294379524677,,,0.13014524874880193,,,0.05379052166912161,,0.26223225800095,,,,,,,,,,0.13632607812249112,,,,,,,,,,0.22680639005357786,0.2944498153279321,0.05174972144877021,,0.05534521319544036,0.38876342875204867,0.07914270959893369,,,,0.0792429195182336,,0.23458976871700402,,,,,,0.25498203893302057,,,,,,,,,,,,,,,,,,,,0.39706312941315786,0.02365757178668899,,0.021216368540401192,0.18253295364659136,,,,,,,,0.07313690675958447,0.20470900487680774,,02/1,-0.058463027051397165
103,,,0.2247681695878062,0.15002752130743582,0.3461809408719579,,0.18258086500292658,,0.29498776225984685,0.20987189500466844,0.13713465115093365,0.24371369900457043,,,,0.203974521973894,0.10690602887661518,0.1869477911782951,0.25488593526595504,,0.2035331589584509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3139071434945215,,,0.10248718533264192,0.19411773941646626,,,0.47424743674787007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16016307451865758,,,,,,,,,,,,,0.11425107678843546,,,,,,,,,,,,,,,,,0.1109785292826098,,,,,,,,0.12217279868812791,,,0.11206292293116023,,,0.1547092210617659,,,,0.15411535974839213,,,0.15807203894082741,,0.40568305207298927,,,,,,,,,,,,,,,,,,,0.33641184976781985,0.5458915199182873,,,0.12173497531786132,,,0.40620471712468786,,0.4439702224763136,,,,,,,,,,0.4803851397765989,,,,,,,,,,0.26719594961534526,0.20404905361252285,,,0.07017017665163348,0.22647906689865036,0.2687728468494808,,,,,,0.47947205038998103,,,,,,,,,,,,,,,,,,,,,,,,,,0.38711905426633986,0.22111007801668744,,0.0013846955849436014,0.204346297728116,,,,,,,,0.06322684286363216,0.4859422581562668,,02/2,0.2587587379578116
104,,,0.06601907477150004,0.2391739614680409,0.11138621635325005,,0.10384348979040552,,0.1897237938749623,0.15881480080621907,0.06319568646259359,0.19081169070801188,,,,0.007718494384821713,0.03807519269648997,0.17864495931182495,0.10366697805071184,,-0.0914029307829352,,,,,,,,,,,,,,,,,-0.04470566977421219,,,,,,,,,,,,,,,,,,0.09112944355562048,,,0.10862904135858314,-0.025998147606679275,,,0.0827827524664189,,,,,,,,,,,,-0.0013245964820906204,,,,,,,,,,,,,,,,,,,0.09923962712876173,,,,,,,,,,,,,0.20810083644783758,,,,,,,,,,,,,,,,,0.1923307397454679,,,,,,,,0.15203586109054454,,,0.17221400522836738,0.03176166234165445,,0.12437316694040382,,,,0.06909622256256849,,,0.20650535045720997,,0.2684264292590738,,,,,,,,,,,,,,,,,,,0.36883482996820155,0.15304463693648926,,,0.15636625902578255,,,-0.0329699979014497,,0.0966238470349403,,,,,,,,,,0.20406964783327305,,,,,,,,,,-0.09400270084759962,-0.08123081007401899,0.14101565714747435,,-0.017922950073122487,0.16939188514529752,0.42308072473416675,,,,0.003590945784371813,,0.1496986059481876,,,,,,-0.1092765465150088,,0.12664525492796366,,,,,,,,,,,,,,,,,,0.30877005274111385,0.05944103979804306,,0.06304817816934688,0.08093232661993775,,,,,,,,0.16514313220753069,0.15541106543738786,,02/3,0.08745796349677956
105,,,0.0034710055830799694,-0.14678932336486675,0.017841355381019237,,-0.07163290730211244,,-0.046142183480755,-0.04419815113050642,-0.03683789125958734,0.18918224339100473,,,,-0.10155876324044566,-0.055023922082281115,-0.11873023270853963,0.0631253039445792,,-0.1003751232819262,,-0.021750937728219163,,,,,,,,,,,,,,,-0.01922075935577758,,,,,,,,,,,,,,,,,,-0.18520999841484223,,,-0.005029212786029321,0.029093945962456073,,,-0.12202135504729579,,,,,,,,,,,,-0.03266262657074315,,,,,,,,,,,,,,,,,,,-0.06157313578614494,,,,,,,,,,,,,-0.07844910064707611,,,,,,,,,,,,,,,-0.051809821821752276,0.0033320085231974147,-0.029630084998973495,,,,,,,,-0.07423751382716703,,,0.001370953428924122,0.03553919509062745,,-0.04988237115226743,,,,-0.0002669023309046893,,,-0.07263553820159138,,0.0814586021671348,,,,,,,,,,,,,,,,,,,-0.031500660521649654,0.010418151392698647,,,0.012115801011210497,,,-0.11072999617129287,,-0.07605874440950602,,,,,,,,,,0.13574892186168855,,,,,,,,,,-0.33198545686223,0.08180590601408036,-0.11204136223567522,,-0.034427371321517915,0.11085795511750661,0.021794752363631945,,,0.03640365866786724,-0.032206931941002534,,0.02558147604084074,,,,,,-0.12474687240323327,,0.07876466121690029,,,,,,,,,,,,,,,,,,0.19624883615849165,0.0547833814483637,,-0.09676695723872214,-0.016575249698112807,,,,,,,,-0.11712287709849688,-0.16737624769612622,,02/4,-0.15363977285608874
106,,,-0.007549863320986333,0.24828653276695312,0.13611986560882983,,-0.08782278007682157,,0.20861026681865877,0.11414681908299404,-0.1814596455234296,0.3007633487123436,,,,-0.11558751843793397,-0.037210399379642566,0.025779176261337692,0.04297772622580891,,-0.01824882716876256,,-0.10414905002210405,,,,,,,,,,,,,,,-0.014844830877831939,,,,,,,,,,,,,,,,,,0.24043243322020497,,,0.11640588515144139,0.1746373558532869,,,0.09107023826903865,,,,,,,,,,,,0.019375270631840996,,,,,,,,,,,,,,,,,,,-0.09135415510591889,,,,,,,,,,,,,0.16130895462056485,,,,,,,,,,,,,,,-0.11163179573756482,,0.029514811890944403,,,,,,,,-0.07291006261619695,,,0.32694040773307,0.27979851045296866,,0.27611535426359907,,,,-0.07409212693601117,,,0.23832461055092877,,0.038624481364664405,,,,,,,,,,,,,,,,,,,0.1341282484308952,0.6126894705691778,,,0.2430500542588824,,,0.04495899431217017,,0.28995918769330176,,,,,,,,,,0.06759215960348497,,,,,,,,,,0.018890639365458116,-0.01517658235962549,0.1361512878037196,,0.32346054242144545,0.39182256959329625,0.398769320127219,,,0.05660671290736747,0.0024514106703252066,,0.4322017861061052,,,,,,0.0019609430101652377,,-0.017762037105578003,,,,,,,,,,,,,,,,,,-0.024469546103770307,0.04648855787713337,,,-0.015775288173668914,,0.014473658735816821,,,,,,-0.01893504600362361,0.06022701469283928,,02/5,-0.0274121907059989
107,,,0.1904625964192907,0.13852600010740282,,,0.16615745548340133,,0.17269548808569268,0.2429055777055222,,0.08166130623666293,,,,0.15173781901388725,0.20245620818691243,0.11689780879072811,0.22598015448271638,,0.14530740664473268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06487880639500074,,,0.14702582091842586,0.18720262549473485,,,0.30678700381889673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2524214433996802,,,,,,,,,,,,,0.36710626794684215,,,,,,,,,,,,,,,,,0.18270011190531438,,,,,,,,0.15300611107945492,,,0.19085875084523593,0.20911440934710201,,0.17653231915323808,,,,0.2553215009809057,,,0.14575072085794608,,0.30894102389473393,,,,,,,,,,,,,,,,,,,0.5554319671796167,0.4954182542817585,,,0.13407999049804042,,,0.1019680229728719,,0.2198305114591935,,,,,,,,,,0.25032525902228747,,,,,,,,,,0.4531560323168568,0.3113415015082652,0.1671908285741123,,0.27439965895210033,0.16608489820760244,,,,,,,0.024249641196069815,0.12274825238954369,,,,,,,0.17815660659734434,,,,,,,,,,,,,,,,,,0.19144729390791657,0.1052380416365846,,0.11511920450292547,0.14721020067036641,,0.1160697728933478,,,,,,0.2368136560138742,0.27975848827860855,,02/6,0.2650343376170877
108,,,0.3054611372652589,0.50775157593418,0.20372509862645236,,0.25694571396605254,,0.4119737620450116,0.3124949905858708,,0.1971833272454261,,,,0.21038809009436035,0.5330579464406825,0.352087913801293,0.42800159514612135,,0.4370958511184678,,,,0.11202805221020203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2074134018214076,0.1225173772499994,,,0.40169671964046927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11075798320440913,,,,,,,,,,,,,0.3341058246800302,,,,,,,,,,,,,,,,,0.41744587409908124,,,,,,,,0.3671535826246434,,,0.4195373086342476,,,0.43310173441455924,,,,0.13664357803983282,,,0.21024262417043527,,0.2152025615314175,,,,,,,,,,,,,,,,,,,0.578469251685581,0.45987529953658357,,,0.14222892072754686,,,0.20859435328442746,,0.398436148887007,,,,,,,,,,0.21772996617539778,,,,,,,,,,0.33610685546569635,0.20040108615549568,0.29963439259810143,,0.15766297853562145,0.38164602525188296,,,,0.2649505486423829,,,0.312683391457987,0.16103949409590596,,,,,,0.10519461799454496,0.32971860254778457,,,,,,,,,,,,,,,,,,0.45212734147493117,0.27599096874628143,,0.4390691763454769,0.34622483333025356,,0.23085563276544377,,0.2216000701014028,,,,0.289318377844703,0.3683016268194292,,02/7,0.505991141621361
109,,,0.12963496909398256,0.2599904959708129,0.13021922207368058,,0.36832123054324845,,0.47769637408062504,0.4325899042972543,,0.12653524981090364,,,,0.19750467218012768,0.08289253990827254,0.23888560825580046,0.3604331748097762,,0.17736688516897064,,,0.0802902111663349,0.19470428445609608,,,,,,,,,,,,,0.046156552009050535,,,,,,,,,,,,,,,,,,,,,0.37759806037219074,-0.016560052593338277,,,0.4142062224668991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.06511153022968157,,,,,,,,,,,,,0.17548132823466647,,,,,,,,,,,,,,,,,0.3307659261199997,,,,,,,,0.1313644807315135,,,0.382233807857141,0.11372256306529635,,0.22061238216177437,,,,0.12243714974665824,,,0.21943428493876385,,0.2977200573577433,,,,,,,,,,,,,,,,,,,0.3734607412367428,0.5307222245386924,,,0.14632161292490958,,,0.322722652170264,,0.20866754557067824,,,,,,,,,,0.21913258411371947,,,,,,,,,,0.41625098647409114,0.18763098356389515,,,,0.16325659479183258,0.10438059211158136,,,,,,0.23206671442931223,,,,,,,,,,,,,,,,,,,,,,,,,,0.6214982426551442,,,0.19633971824083274,0.10364176295798529,,0.21077553934197601,,-0.42258173880804845,,,,0.2502150882071642,0.3756035460637736,,02/8,0.007773332583151991
110,,,0.3722662258895776,0.2970624556668382,0.2307730294198715,,0.13388854261178934,,0.48931331442242243,0.3856797232959491,,,,,,,0.4208418451940767,0.3532861143390551,0.30983885708164377,,0.24255409061239677,,,0.12378147921364845,0.4691748614912211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39304278226398154,0.015422673115969369,,,0.5061513168040239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19756996383128406,,,,,,,,,,,,,0.05912267436316894,,,,,,,,,,,,,,,,,0.436982687811776,,,,,,,,0.31428167474311647,,,0.781898280326392,,,0.2973226472545084,,,,0.2687649957465563,,,,,0.10826917462990286,,,,,,,,,,,,,,,,,,,0.4828312159500794,0.3227857679878092,,,0.1842431836658286,,,0.21747184443114892,,0.3838460283455616,,,,,,,,,,0.3373057202321837,,,,,,,,,,0.519100801615995,0.2364272628736468,,,0.07371732366173378,0.3738394827227186,0.14455405467088386,,,,,,0.027779384965749554,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0873533925460575,0.5385445772121222,,0.20515412392785384,,,0.1203080347362855,,,,,,0.277969727970213,0.48545874130790545,,02/9,0.5358029446234269
